"date","program_type","vacancies_per_day","beds_per_day","vacant_per_day"
"2025-03-03T00:00:00.000","Crisis Shelters (HYA)","3","35","0.09"
"2025-03-03T00:00:00.000","Transitional Independent Living (HYA)","0","25","0"
"2025-03-03T00:00:00.000","Transitional Independent Living (TIL)","27","495","0.05"
"2025-03-04T00:00:00.000","Crisis Shelters","24","258","0.09"
"2025-03-04T00:00:00.000","Crisis Shelters (HYA)","2","35","0.06"
"2025-03-04T00:00:00.000","Transitional Independent Living (HYA)","0","25","0"
"2025-03-04T00:00:00.000","Transitional Independent Living (TIL)","25","495","0.05"
"2025-03-05T00:00:00.000","Crisis Shelters","23","258","0.09"
"2025-03-05T00:00:00.000","Crisis Shelters (HYA)","0","35","0"
"2025-03-05T00:00:00.000","Transitional Independent Living (HYA)","0","25","0"
"2025-03-05T00:00:00.000","Transitional Independent Living (TIL)","26","495","0.05"
"2025-03-06T00:00:00.000","Crisis Shelters","23","258","0.09"
"2025-03-06T00:00:00.000","Crisis Shelters (HYA)","0","35","0"
"2025-03-06T00:00:00.000","Transitional Independent Living (HYA)","0","25","0"
"2025-03-06T00:00:00.000","Transitional Independent Living (TIL)","23","495","0.05"
"2025-03-07T00:00:00.000","Crisis Shelters","21","258","0.08"
"2025-03-07T00:00:00.000","Crisis Shelters (HYA)","0","35","0"
"2025-03-07T00:00:00.000","Transitional Independent Living (HYA)","0","25","0"
"2025-03-07T00:00:00.000","Transitional Independent Living (TIL)","23","495","0.05"
"2025-03-08T00:00:00.000","Crisis Shelters","20","258","0.08"
"2025-03-08T00:00:00.000","Crisis Shelters (HYA)","0","35","0"
"2025-03-08T00:00:00.000","Transitional Independent Living (HYA)","0","25","0"
"2025-03-08T00:00:00.000","Transitional Independent Living (TIL)","23","495","0.05"
"2025-03-09T00:00:00.000","Crisis Shelters","24","258","0.09"
"2025-03-09T00:00:00.000","Crisis Shelters (HYA)","0","35","0"
"2025-03-09T00:00:00.000","Transitional Independent Living (HYA)","0","25","0"
"2025-03-09T00:00:00.000","Transitional Independent Living (TIL)","23","495","0.05"
"2025-03-10T00:00:00.000","Crisis Shelters","23","258","0.09"
"2025-03-10T00:00:00.000","Crisis Shelters (HYA)","0","35","0"
"2025-03-10T00:00:00.000","Transitional Independent Living (HYA)","0","25","0"
"2025-03-10T00:00:00.000","Transitional Independent Living (TIL)","23","495","0.05"
"2025-03-11T00:00:00.000","Crisis Shelters","22","258","0.09"
"2025-03-11T00:00:00.000","Crisis Shelters (HYA)","0","35","0"
"2025-03-11T00:00:00.000","Transitional Independent Living (HYA)","0","25","0"
"2025-03-11T00:00:00.000","Transitional Independent Living (TIL)","24","495","0.05"
"2025-03-12T00:00:00.000","Crisis Shelters","24","258","0.09"
"2025-03-12T00:00:00.000","Crisis Shelters (HYA)","1","35","0.03"
"2025-03-12T00:00:00.000","Transitional Independent Living (HYA)","0","25","0"
"2025-03-12T00:00:00.000","Transitional Independent Living (TIL)","22","495","0.04"
"2025-03-13T00:00:00.000","Crisis Shelters","18","258","0.07"
"2025-03-13T00:00:00.000","Crisis Shelters (HYA)","0","35","0"
"2025-03-13T00:00:00.000","Transitional Independent Living (HYA)","0","25","0"
"2025-03-13T00:00:00.000","Transitional Independent Living (TIL)","23","495","0.05"
"2025-03-14T00:00:00.000","Crisis Shelters","16","258","0.06"
"2025-03-14T00:00:00.000","Crisis Shelters (HYA)","1","35","0.03"
"2025-03-14T00:00:00.000","Transitional Independent Living (HYA)","0","25","0"
"2025-03-14T00:00:00.000","Transitional Independent Living (TIL)","24","495","0.05"
"2025-03-15T00:00:00.000","Crisis Shelters","14","258","0.05"
"2025-03-15T00:00:00.000","Crisis Shelters (HYA)","1","35","0.03"
"2025-03-15T00:00:00.000","Transitional Independent Living (HYA)","0","25","0"
"2025-03-15T00:00:00.000","Transitional Independent Living (TIL)","26","495","0.05"
"2025-03-16T00:00:00.000","Crisis Shelters","15","258","0.06"
"2025-03-16T00:00:00.000","Crisis Shelters (HYA)","1","35","0.03"
"2025-03-16T00:00:00.000","Transitional Independent Living (HYA)","0","25","0"
"2025-03-16T00:00:00.000","Transitional Independent Living (TIL)","26","495","0.05"
"2025-03-17T00:00:00.000","Crisis Shelters","14","258","0.05"
"2025-03-17T00:00:00.000","Crisis Shelters (HYA)","0","35","0"
"2025-03-17T00:00:00.000","Transitional Independent Living (HYA)","0","25","0"
"2025-03-17T00:00:00.000","Transitional Independent Living (TIL)","26","495","0.05"
"2025-03-18T00:00:00.000","Crisis Shelters","14","258","0.05"
"2025-03-18T00:00:00.000","Crisis Shelters (HYA)","0","35","0"
"2025-03-18T00:00:00.000","Transitional Independent Living (HYA)","0","25","0"
"2025-03-18T00:00:00.000","Transitional Independent Living (TIL)","25","495","0.05"
"2025-03-19T00:00:00.000","Crisis Shelters","17","258","0.07"
"2025-03-19T00:00:00.000","Crisis Shelters (HYA)","0","35","0"
"2025-03-19T00:00:00.000","Transitional Independent Living (HYA)","0","25","0"
"2025-03-19T00:00:00.000","Transitional Independent Living (TIL)","22","495","0.04"
"2025-03-20T00:00:00.000","Crisis Shelters","15","258","0.06"
"2025-03-20T00:00:00.000","Crisis Shelters (HYA)","0","35","0"
"2025-03-20T00:00:00.000","Transitional Independent Living (HYA)","0","25","0"
"2025-03-20T00:00:00.000","Transitional Independent Living (TIL)","25","495","0.05"
"2025-03-21T00:00:00.000","Crisis Shelters","10","258","0.04"
"2025-03-21T00:00:00.000","Crisis Shelters (HYA)","0","35","0"
"2025-03-21T00:00:00.000","Transitional Independent Living (HYA)","0","25","0"
"2025-03-21T00:00:00.000","Transitional Independent Living (TIL)","24","495","0.05"
"2025-03-22T00:00:00.000","Crisis Shelters","10","258","0.04"
"2025-03-22T00:00:00.000","Crisis Shelters (HYA)","0","35","0"
"2025-03-22T00:00:00.000","Transitional Independent Living (HYA)","0","25","0"
"2025-03-22T00:00:00.000","Transitional Independent Living (TIL)","24","495","0.05"
"2025-03-23T00:00:00.000","Crisis Shelters","8","258","0.03"
"2025-03-23T00:00:00.000","Crisis Shelters (HYA)","0","35","0"
"2025-03-23T00:00:00.000","Transitional Independent Living (HYA)","0","25","0"
"2025-03-23T00:00:00.000","Transitional Independent Living (TIL)","25","495","0.05"
"2025-03-24T00:00:00.000","Crisis Shelters","13","258","0.05"
"2025-03-24T00:00:00.000","Crisis Shelters (HYA)","0","35","0"
"2025-03-24T00:00:00.000","Transitional Independent Living (HYA)","0","25","0"
"2025-03-24T00:00:00.000","Transitional Independent Living (TIL)","24","495","0.05"
"2025-03-25T00:00:00.000","Crisis Shelters","14","258","0.05"
"2025-03-25T00:00:00.000","Crisis Shelters (HYA)","0","35","0"
"2025-03-25T00:00:00.000","Transitional Independent Living (HYA)","0","25","0"
"2025-03-25T00:00:00.000","Transitional Independent Living (TIL)","22","495","0.04"
"2025-03-26T00:00:00.000","Crisis Shelters","14","258","0.05"
"2025-03-26T00:00:00.000","Crisis Shelters (HYA)","1","35","0.03"
"2025-03-26T00:00:00.000","Transitional Independent Living (HYA)","0","25","0"
"2025-03-26T00:00:00.000","Transitional Independent Living (TIL)","23","495","0.05"
"2025-03-27T00:00:00.000","Crisis Shelters","13","258","0.05"
"2025-03-27T00:00:00.000","Crisis Shelters (HYA)","0","35","0"
"2025-03-27T00:00:00.000","Transitional Independent Living (HYA)","0","25","0"
"2025-03-27T00:00:00.000","Transitional Independent Living (TIL)","24","495","0.05"
"2025-03-28T00:00:00.000","Crisis Shelters","13","258","0.05"
"2025-03-28T00:00:00.000","Crisis Shelters (HYA)","1","35","0.03"
"2025-03-28T00:00:00.000","Transitional Independent Living (HYA)","0","25","0"
"2025-03-28T00:00:00.000","Transitional Independent Living (TIL)","21","495","0.04"
"2025-03-29T00:00:00.000","Crisis Shelters","12","258","0.05"
"2025-03-29T00:00:00.000","Crisis Shelters (HYA)","2","35","0.06"
"2025-03-29T00:00:00.000","Transitional Independent Living (HYA)","0","25","0"
"2025-03-29T00:00:00.000","Transitional Independent Living (TIL)","21","495","0.04"
"2025-03-30T00:00:00.000","Crisis Shelters","15","258","0.06"
"2025-03-30T00:00:00.000","Crisis Shelters (HYA)","2","35","0.06"
"2025-03-30T00:00:00.000","Transitional Independent Living (HYA)","0","25","0"
"2025-03-30T00:00:00.000","Transitional Independent Living (TIL)","19","495","0.04"
"2025-03-31T00:00:00.000","Crisis Shelters","17","258","0.07"
"2025-03-31T00:00:00.000","Crisis Shelters (HYA)","4","35","0.11"
"2025-03-31T00:00:00.000","Transitional Independent Living (HYA)","0","25","0"
"2025-03-31T00:00:00.000","Transitional Independent Living (TIL)","20","495","0.04"
"2025-04-01T00:00:00.000","Crisis Shelters","13","258","0.05"
"2025-04-01T00:00:00.000","Crisis Shelters (HYA)","2","35","0.06"
"2025-04-01T00:00:00.000","Transitional Independent Living (HYA)","0","25","0"
"2025-04-01T00:00:00.000","Transitional Independent Living (TIL)","22","495","0.04"
"2025-04-02T00:00:00.000","Crisis Shelters","16","258","0.06"
"2025-04-02T00:00:00.000","Crisis Shelters (HYA)","0","35","0"
"2025-04-02T00:00:00.000","Transitional Independent Living (HYA)","1","25","0.04"
"2025-04-02T00:00:00.000","Transitional Independent Living (TIL)","21","495","0.04"
"2025-04-03T00:00:00.000","Crisis Shelters","12","258","0.05"
"2025-04-03T00:00:00.000","Crisis Shelters (HYA)","1","35","0.03"
"2025-04-03T00:00:00.000","Transitional Independent Living (HYA)","1","25","0.04"
"2025-04-03T00:00:00.000","Transitional Independent Living (TIL)","20","495","0.04"
"2025-04-04T00:00:00.000","Crisis Shelters","8","258","0.03"
"2025-04-04T00:00:00.000","Crisis Shelters (HYA)","1","35","0.03"
"2025-04-04T00:00:00.000","Transitional Independent Living (HYA)","1","25","0.04"
"2025-04-04T00:00:00.000","Transitional Independent Living (TIL)","21","495","0.04"
"2025-04-05T00:00:00.000","Crisis Shelters","9","258","0.03"
"2025-04-05T00:00:00.000","Crisis Shelters (HYA)","1","35","0.03"
"2025-04-05T00:00:00.000","Transitional Independent Living (HYA)","1","25","0.04"
"2025-04-05T00:00:00.000","Transitional Independent Living (TIL)","23","495","0.05"
"2025-04-06T00:00:00.000","Crisis Shelters","9","258","0.03"
"2025-04-06T00:00:00.000","Crisis Shelters (HYA)","2","35","0.06"
"2025-04-06T00:00:00.000","Transitional Independent Living (HYA)","1","25","0.04"
"2025-04-06T00:00:00.000","Transitional Independent Living (TIL)","25","495","0.05"
"2025-04-07T00:00:00.000","Crisis Shelters","8","258","0.03"
"2025-04-07T00:00:00.000","Crisis Shelters (HYA)","3","35","0.09"
"2025-04-07T00:00:00.000","Transitional Independent Living (HYA)","1","25","0.04"
"2025-04-07T00:00:00.000","Transitional Independent Living (TIL)","24","495","0.05"
"2025-04-08T00:00:00.000","Crisis Shelters","9","258","0.03"
"2025-04-08T00:00:00.000","Crisis Shelters (HYA)","0","35","0"
"2025-04-08T00:00:00.000","Transitional Independent Living (HYA)","1","25","0.04"
"2025-04-08T00:00:00.000","Transitional Independent Living (TIL)","23","495","0.05"
"2025-04-09T00:00:00.000","Crisis Shelters","9","258","0.03"
"2025-04-09T00:00:00.000","Crisis Shelters (HYA)","0","35","0"
"2025-04-09T00:00:00.000","Transitional Independent Living (HYA)","1","25","0.04"
"2025-04-09T00:00:00.000","Transitional Independent Living (TIL)","22","495","0.04"
"2025-04-10T00:00:00.000","Crisis Shelters","11","258","0.04"
"2025-04-10T00:00:00.000","Crisis Shelters (HYA)","1","35","0.03"
"2025-04-10T00:00:00.000","Transitional Independent Living (HYA)","1","25","0.04"
"2025-04-10T00:00:00.000","Transitional Independent Living (TIL)","24","495","0.05"
"2025-04-11T00:00:00.000","Crisis Shelters","13","258","0.05"
"2025-04-11T00:00:00.000","Crisis Shelters (HYA)","1","35","0.03"
"2025-04-11T00:00:00.000","Transitional Independent Living (HYA)","1","25","0.04"
"2025-04-11T00:00:00.000","Transitional Independent Living (TIL)","25","495","0.05"
"2025-04-12T00:00:00.000","Crisis Shelters","12","258","0.05"
"2025-04-12T00:00:00.000","Crisis Shelters (HYA)","2","35","0.06"
"2025-04-12T00:00:00.000","Transitional Independent Living (HYA)","1","25","0.04"
"2025-04-12T00:00:00.000","Transitional Independent Living (TIL)","26","495","0.05"
"2025-04-13T00:00:00.000","Crisis Shelters","12","258","0.05"
"2025-04-13T00:00:00.000","Crisis Shelters (HYA)","1","35","0.03"
"2025-04-13T00:00:00.000","Transitional Independent Living (HYA)","1","25","0.04"
"2025-04-13T00:00:00.000","Transitional Independent Living (TIL)","26","495","0.05"
"2025-04-14T00:00:00.000","Crisis Shelters","15","258","0.06"
"2025-04-14T00:00:00.000","Crisis Shelters (HYA)","2","35","0.06"
"2025-04-14T00:00:00.000","Transitional Independent Living (HYA)","0","25","0"
"2025-04-14T00:00:00.000","Transitional Independent Living (TIL)","26","495","0.05"
"2025-04-15T00:00:00.000","Crisis Shelters","16","258","0.06"
"2025-04-15T00:00:00.000","Crisis Shelters (HYA)","2","35","0.06"
"2025-04-15T00:00:00.000","Transitional Independent Living (HYA)","0","25","0"
"2025-04-15T00:00:00.000","Transitional Independent Living (TIL)","28","495","0.06"
"2025-04-16T00:00:00.000","Crisis Shelters","14","258","0.05"
"2025-04-16T00:00:00.000","Crisis Shelters (HYA)","3","35","0.09"
"2025-04-16T00:00:00.000","Transitional Independent Living (HYA)","0","25","0"
"2025-04-16T00:00:00.000","Transitional Independent Living (TIL)","29","495","0.06"
"2025-04-17T00:00:00.000","Crisis Shelters","12","258","0.05"
"2025-04-17T00:00:00.000","Crisis Shelters (HYA)","3","35","0.09"
"2025-04-17T00:00:00.000","Transitional Independent Living (HYA)","0","25","0"
"2025-04-17T00:00:00.000","Transitional Independent Living (TIL)","27","495","0.05"
"2025-04-18T00:00:00.000","Crisis Shelters","14","258","0.05"
"2025-04-18T00:00:00.000","Crisis Shelters (HYA)","4","35","0.11"
"2025-04-18T00:00:00.000","Transitional Independent Living (HYA)","0","25","0"
"2025-04-18T00:00:00.000","Transitional Independent Living (TIL)","27","495","0.05"
"2025-04-19T00:00:00.000","Crisis Shelters","14","258","0.05"
"2025-04-19T00:00:00.000","Crisis Shelters (HYA)","4","35","0.11"
"2025-04-19T00:00:00.000","Transitional Independent Living (HYA)","0","25","0"
"2025-04-19T00:00:00.000","Transitional Independent Living (TIL)","28","495","0.06"
"2025-04-20T00:00:00.000","Crisis Shelters","16","258","0.06"
"2025-04-20T00:00:00.000","Crisis Shelters (HYA)","4","35","0.11"
"2025-04-20T00:00:00.000","Transitional Independent Living (HYA)","0","25","0"
"2025-04-20T00:00:00.000","Transitional Independent Living (TIL)","29","495","0.06"
"2025-04-21T00:00:00.000","Crisis Shelters","17","258","0.07"
"2025-04-21T00:00:00.000","Crisis Shelters (HYA)","4","35","0.11"
"2025-04-21T00:00:00.000","Transitional Independent Living (HYA)","0","25","0"
"2025-04-21T00:00:00.000","Transitional Independent Living (TIL)","32","495","0.06"
"2025-04-22T00:00:00.000","Crisis Shelters","15","258","0.06"
"2025-04-22T00:00:00.000","Crisis Shelters (HYA)","2","35","0.06"
"2025-04-22T00:00:00.000","Transitional Independent Living (HYA)","0","25","0"
"2025-04-22T00:00:00.000","Transitional Independent Living (TIL)","30","495","0.06"
"2025-04-23T00:00:00.000","Crisis Shelters","10","258","0.04"
"2025-04-23T00:00:00.000","Crisis Shelters (HYA)","2","35","0.06"
"2025-04-23T00:00:00.000","Transitional Independent Living (HYA)","0","25","0"
"2025-04-23T00:00:00.000","Transitional Independent Living (TIL)","28","495","0.06"
"2025-04-24T00:00:00.000","Crisis Shelters","10","258","0.04"
"2025-04-24T00:00:00.000","Crisis Shelters (HYA)","0","35","0"
"2025-04-24T00:00:00.000","Transitional Independent Living (HYA)","0","25","0"
"2025-04-24T00:00:00.000","Transitional Independent Living (TIL)","24","495","0.05"
"2025-04-25T00:00:00.000","Crisis Shelters","12","258","0.05"
"2025-04-25T00:00:00.000","Crisis Shelters (HYA)","0","35","0"
"2025-04-25T00:00:00.000","Transitional Independent Living (HYA)","0","25","0"
"2025-04-25T00:00:00.000","Transitional Independent Living (TIL)","23","495","0.05"
"2025-04-26T00:00:00.000","Crisis Shelters","11","258","0.04"
"2025-04-26T00:00:00.000","Crisis Shelters (HYA)","0","35","0"
"2025-04-26T00:00:00.000","Transitional Independent Living (HYA)","0","25","0"
"2025-04-26T00:00:00.000","Transitional Independent Living (TIL)","22","495","0.04"
"2025-04-27T00:00:00.000","Crisis Shelters","14","258","0.05"
"2025-04-27T00:00:00.000","Crisis Shelters (HYA)","0","35","0"
"2025-04-27T00:00:00.000","Transitional Independent Living (HYA)","0","25","0"
"2025-04-27T00:00:00.000","Transitional Independent Living (TIL)","20","495","0.04"
"2025-04-28T00:00:00.000","Crisis Shelters","15","258","0.06"
"2025-04-28T00:00:00.000","Crisis Shelters (HYA)","0","35","0"
"2025-04-28T00:00:00.000","Transitional Independent Living (HYA)","0","25","0"
"2025-04-28T00:00:00.000","Transitional Independent Living (TIL)","20","495","0.04"
"2025-04-29T00:00:00.000","Crisis Shelters","15","258","0.06"
"2025-04-29T00:00:00.000","Crisis Shelters (HYA)","1","35","0.03"
"2025-04-29T00:00:00.000","Transitional Independent Living (HYA)","0","25","0"
"2025-04-29T00:00:00.000","Transitional Independent Living (TIL)","21","495","0.04"
"2025-04-30T00:00:00.000","Crisis Shelters","12","258","0.05"
"2025-04-30T00:00:00.000","Crisis Shelters (HYA)","1","35","0.03"
"2025-04-30T00:00:00.000","Transitional Independent Living (HYA)","0","25","0"
"2025-04-30T00:00:00.000","Transitional Independent Living (TIL)","20","495","0.04"
"2025-05-01T00:00:00.000","Crisis Shelters","12","258","0.05"
"2025-05-01T00:00:00.000","Crisis Shelters (HYA)","2","35","0.06"
"2025-05-01T00:00:00.000","Transitional Independent Living (HYA)","0","25","0"
"2025-05-01T00:00:00.000","Transitional Independent Living (TIL)","22","495","0.04"
"2025-05-02T00:00:00.000","Crisis Shelters","10","258","0.04"
"2025-05-02T00:00:00.000","Crisis Shelters (HYA)","2","35","0.06"
"2025-05-02T00:00:00.000","Transitional Independent Living (HYA)","0","25","0"
"2025-05-02T00:00:00.000","Transitional Independent Living (TIL)","23","495","0.05"
"2025-05-03T00:00:00.000","Crisis Shelters","8","258","0.03"
"2025-05-03T00:00:00.000","Crisis Shelters (HYA)","1","35","0.03"
"2025-05-03T00:00:00.000","Transitional Independent Living (HYA)","0","25","0"
"2025-05-03T00:00:00.000","Transitional Independent Living (TIL)","26","495","0.05"
"2025-05-04T00:00:00.000","Crisis Shelters","7","258","0.03"
"2025-05-04T00:00:00.000","Crisis Shelters (HYA)","1","35","0.03"
"2025-05-04T00:00:00.000","Transitional Independent Living (HYA)","0","25","0"
"2025-05-04T00:00:00.000","Transitional Independent Living (TIL)","26","495","0.05"
